Station,Hour of day,Week,AAS,TLH,CUME,SS,TSL
WYMSHD2,11,2024-02-26,4.47515873,31.32611111,42,40,00:45
WYMSHD2,14,2024-02-19,4.473690476,31.31583333,42,45,00:45
WYMSHD2,15,2024-03-18,4.467539683,31.27277778,40,44,00:47
WYMSHD2,10,2024-04-22,4.463253968,31.24277778,39,29,00:48
WYMSHD2,9,2025-07-07,4.461190476,31.22833333,34,29,00:55
WYMSHD2,13,2024-07-29,4.46,31.22,39,40,00:48
WYMSHD2,11,2024-07-15,4.459642857,31.2175,49,49,00:38
WYMSHD2,21,2025-08-18,4.458174603,31.20722222,31,27,01:00
WYMSHD2,19,2025-09-08,4.456349206,31.19444444,44,49,00:43
WYMSHD2,16,2024-04-15,4.456071429,31.1925,29,17,01:05
WYMSHD2,13,2024-03-18,4.453849206,31.17694444,49,50,00:38
WYMSHD2,19,2025-08-04,4.447380952,31.13166667,38,28,00:49
WYMSHD2,12,2024-06-24,4.444920635,31.11444444,41,46,00:46
WYMSHD2,8,2025-09-15,4.441071429,31.0875,41,36,00:46
WYMSHD2,18,2024-04-08,4.440357143,31.0825,28,40,01:07
WYMSHD2,13,2024-10-21,4.43968254,31.07777778,44,41,00:42
WYMSHD2,13,2024-08-19,4.438690476,31.07083333,51,62,00:37
WYMSHD2,15,2024-10-21,4.436865079,31.05805556,39,42,00:48
WYMSHD2,9,2025-04-21,4.432777778,31.02944444,41,40,00:45
WYMSHD2,23,2025-03-03,4.432063492,31.02444444,29,9,01:04
WYMSHD2,17,2025-04-07,4.43202381,31.02416667,42,51,00:44
WYMSHD2,21,2025-06-09,4.431865079,31.02305556,46,47,00:40
WYMSHD2,15,2024-11-25,4.431785714,31.0225,49,41,00:38
WYMSHD2,21,2025-09-22,4.431626984,31.02138889,26,21,01:12
WYMSHD2,11,2024-11-04,4.427063492,30.98944444,42,40,00:44
WYMSHD2,22,2025-05-26,4.423531746,30.96472222,34,33,00:55
WYMSHD2,16,2024-07-08,4.418373016,30.92861111,51,52,00:36
WYMSHD2,20,2025-07-28,4.411547619,30.88083333,41,42,00:45
WYMSHD2,21,2025-07-21,4.411547619,30.88083333,31,26,01:00
WYMSHD2,21,2025-03-31,4.411071429,30.8775,33,28,00:56
WYMSHD2,15,2025-02-10,4.410436508,30.87305556,43,42,00:43
WYMSHD2,21,2025-03-10,4.407301587,30.85111111,42,28,00:44
WYMSHD2,17,2025-08-25,4.406944444,30.84861111,39,37,00:47
WYMSHD2,11,2024-07-01,4.392738095,30.74916667,49,35,00:38
WYMSHD2,8,2025-04-28,4.391031746,30.73722222,30,25,01:01
WYMSHD2,17,2025-03-10,4.39047619,30.73333333,56,51,00:33
WYMSHD2,13,2024-07-22,4.388849206,30.72194444,47,58,00:39
WYMSHD2,15,2024-04-29,4.386706349,30.70694444,40,35,00:46
WYMSHD2,11,2024-03-18,4.382738095,30.67916667,39,34,00:47
WYMSHD2,17,2025-03-24,4.382619048,30.67833333,48,35,00:38
WYMSHD2,7,2025-03-03,4.376428571,30.635,28,34,01:06
WYMSHD2,10,2025-07-21,4.374563492,30.62194444,40,37,00:46
WYMSHD2,17,2025-06-16,4.373809524,30.61666667,41,33,00:45
WYMSHD2,11,2024-09-02,4.361031746,30.52722222,42,39,00:44
WYMSHD2,10,2025-02-24,4.360555556,30.52388889,47,47,00:39
WYMSHD2,10,2024-12-09,4.360238095,30.52166667,39,26,00:47
WYMSHD2,12,2024-10-21,4.358968254,30.51277778,44,45,00:42
WYMSHD2,8,2025-07-28,4.353730159,30.47611111,43,40,00:43
WYMSHD2,14,2024-12-02,4.348928571,30.4425,47,42,00:39
WYMSHD2,12,2025-01-13,4.34781746,30.43472222,51,60,00:36
WYMSHD2,10,2024-11-18,4.347619048,30.43333333,41,41,00:45
WYMSHD2,11,2024-04-22,4.346269841,30.42388889,41,39,00:45
WYMSHD2,10,2025-01-13,4.345714286,30.42,49,37,00:37
WYMSHD2,19,2024-04-22,4.345238095,30.41666667,36,51,00:51
WYMSHD2,8,2025-04-07,4.341468254,30.39027778,34,24,00:54
WYMSHD2,19,2024-04-15,4.339880952,30.37916667,25,48,01:13
WYMSHD2,20,2025-07-21,4.33984127,30.37888889,31,21,00:59
WYMSHD2,20,2025-08-18,4.336309524,30.35416667,34,24,00:54
WYMSHD2,8,2025-09-22,4.328849206,30.30194444,30,25,01:01
WYMSHD2,15,2024-11-18,4.324603175,30.27222222,46,52,00:39
WYMSHD2,8,2025-07-21,4.316984127,30.21888889,35,44,00:52
WYMSHD2,14,2024-12-16,4.315873016,30.21111111,37,44,00:49
WYMSHD2,14,2024-03-18,4.313849206,30.19694444,39,38,00:46
WYMSHD2,8,2025-03-17,4.3125,30.1875,41,30,00:44
WYMSHD2,10,2024-10-21,4.311150794,30.17805556,50,43,00:36
WYMSHD2,12,2024-02-12,4.30968254,30.16777778,43,48,00:42
WYMSHD2,18,2025-07-28,4.307777778,30.15444444,43,50,00:42
WYMSHD2,14,2024-10-21,4.305595238,30.13916667,42,43,00:43
WYMSHD2,9,2024-07-01,4.303611111,30.12527778,41,42,00:44
WYMSHD2,9,2024-05-13,4.300992063,30.10694444,37,46,00:49
WYMSHD2,18,2025-05-05,4.297698413,30.08388889,35,30,00:52
WYMSHD2,18,2025-08-18,4.295833333,30.07083333,38,48,00:47
WYMSHD2,11,2024-11-25,4.293928571,30.0575,60,58,00:30
WYMSHD2,13,2024-11-25,4.292777778,30.04944444,43,34,00:42
WYMSHD2,16,2024-05-06,4.288849206,30.02194444,37,34,00:49
WYMSHD2,20,2025-06-30,4.287539683,30.01277778,38,31,00:47
WYMSHD2,13,2025-02-17,4.287380952,30.01166667,47,46,00:38
WYMSHD2,18,2024-03-04,4.28718254,30.01027778,38,29,00:47
WYMSHD2,19,2024-04-01,4.285714286,30,28,59,01:04
WYMSHD2,10,2024-03-18,4.281984127,29.97388889,52,50,00:35
WYMSHD2,16,2024-06-24,4.276785714,29.9375,40,28,00:45
WYMSHD2,20,2025-08-25,4.271825397,29.90277778,31,35,00:58
WYMSHD2,22,2025-08-04,4.271269841,29.89888889,38,31,00:47
WYMSHD2,8,2024-07-22,4.27015873,29.89111111,43,43,00:42
WYMSHD2,15,2025-02-03,4.269126984,29.88388889,52,54,00:34
WYMSHD2,22,2025-06-09,4.268015873,29.87611111,39,48,00:46
WYMSHD2,10,2024-07-29,4.266388889,29.86472222,42,46,00:43
WYMSHD2,18,2025-06-30,4.266230159,29.86361111,42,40,00:43
WYMSHD2,9,2025-06-16,4.265238095,29.85666667,40,37,00:45
WYMSHD2,1,2025-04-21,4.261349206,29.82944444,19,7,01:34
WYMSHD2,19,2025-03-24,4.257896825,29.80527778,39,30,00:46
WYMSHD2,16,2024-05-13,4.252777778,29.76944444,40,32,00:45
WYMSHD2,19,2025-05-05,4.248690476,29.74083333,40,43,00:45
WYMSHD2,15,2024-02-19,4.246190476,29.72333333,51,41,00:35
WYMSHD2,9,2024-03-25,4.243055556,29.70138889,44,51,00:41
WYMSHD2,19,2024-04-08,4.241904762,29.69333333,24,38,01:14
WYMSHD2,17,2025-01-27,4.238650794,29.67055556,36,35,00:49
WYMSHD2,13,2024-05-27,4.232936508,29.63055556,54,48,00:33
WYMSHD2,19,2024-06-24,4.229603175,29.60722222,38,23,00:47
WYMSHD2,8,2025-08-25,4.229563492,29.60694444,28,31,01:03
WYMSHD2,19,2024-05-06,4.229404762,29.60583333,40,71,00:44
WYMSHD2,11,2025-01-20,4.219920635,29.53944444,43,48,00:41
WYMSHD2,17,2024-06-24,4.211031746,29.47722222,40,34,00:44
WYMSHD2,12,2024-02-19,4.209087302,29.46361111,37,39,00:48
WYMSHD2,17,2024-07-01,4.207579365,29.45305556,29,30,01:01
WYMSHD2,22,2025-04-14,4.204444444,29.43111111,37,30,00:48
WYMSHD2,14,2024-06-17,4.203492063,29.42444444,43,34,00:41
WYMSHD2,12,2024-06-17,4.202222222,29.41555556,54,60,00:33
WYMSHD2,12,2025-01-06,4.194206349,29.35944444,44,49,00:40
WYMSHD2,11,2024-12-02,4.184801587,29.29361111,43,53,00:41
WYMSHD2,22,2025-07-07,4.184484127,29.29138889,33,24,00:53
WYMSHD2,12,2024-08-19,4.173015873,29.21111111,55,63,00:32
WYMSHD2,18,2025-06-16,4.172738095,29.20916667,48,45,00:37
WYMSHD2,13,2025-01-06,4.172420635,29.20694444,49,45,00:36
WYMSHD2,8,2024-09-02,4.169880952,29.18916667,30,26,00:58
WYMSHD2,14,2025-02-17,4.167222222,29.17055556,48,52,00:36
WYMSHD2,19,2025-05-19,4.158293651,29.10805556,37,46,00:47
WYMSHD2,13,2025-02-10,4.157261905,29.10083333,58,63,00:30
WYMSHD2,14,2025-01-06,4.155039683,29.08527778,52,57,00:34
WYMSHD2,18,2025-06-23,4.153293651,29.07305556,46,42,00:38
WYMSHD2,14,2024-11-11,4.149325397,29.04527778,36,44,00:48
WYMSHD2,12,2024-01-01,4.148571429,29.04,40,53,00:44
WYMSHD2,22,2025-09-08,4.143531746,29.00472222,25,10,01:10
WYMSHD2,18,2025-03-17,4.142142857,28.995,41,39,00:42
WYMSHD2,22,2025-03-10,4.139801587,28.97861111,44,35,00:40
WYMSHD2,9,2024-03-11,4.139285714,28.975,29,33,01:00
WYMSHD2,9,2024-10-21,4.138849206,28.97194444,58,59,00:30
WYMSHD2,8,2025-03-10,4.138690476,28.97083333,46,51,00:38
WYMSHD2,11,2024-06-17,4.13297619,28.93083333,46,42,00:38
WYMSHD2,16,2025-09-22,4.121309524,28.84916667,41,46,00:42
WYMSHD2,9,2025-02-24,4.114642857,28.8025,48,56,00:36
WYMSHD2,17,2024-02-26,4.114285714,28.8,46,41,00:38
WYMSHD2,19,2025-04-14,4.111984127,28.78388889,44,54,00:39
WYMSHD2,22,2025-07-21,4.110714286,28.775,30,22,00:58
WYMSHD2,11,2024-12-16,4.110396825,28.77277778,44,50,00:39
WYMSHD2,10,2024-07-22,4.10952381,28.76666667,46,54,00:38
WYMSHD2,11,2024-07-29,4.108174603,28.75722222,38,37,00:45
WYMSHD2,20,2025-05-19,4.106269841,28.74388889,40,37,00:43
WYMSHD2,21,2025-08-04,4.103690476,28.72583333,34,34,00:51
WYMSHD2,19,2025-07-28,4.099087302,28.69361111,44,31,00:39
WYMSHD2,15,2024-01-29,4.098571429,28.69,30,38,00:57
WYMSHD2,19,2025-08-11,4.098373016,28.68861111,48,48,00:36
WYMSHD2,16,2024-09-02,4.09515873,28.66611111,49,48,00:35
WYMSHD2,13,2024-02-19,4.09297619,28.65083333,34,36,00:51
WYMSHD2,18,2024-06-24,4.092698413,28.64888889,40,37,00:43
WYMSHD2,9,2025-04-14,4.089444444,28.62611111,43,39,00:40
WYMSHD2,20,2025-08-04,4.089087302,28.62361111,31,26,00:55
WYMSHD2,10,2024-11-04,4.086547619,28.60583333,40,27,00:43
WYMSHD2,10,2025-06-30,4.081746032,28.57222222,41,49,00:42
WYMSHD2,21,2025-09-08,4.08015873,28.56111111,36,20,00:48
WYMSHD2,20,2025-09-22,4.078373016,28.54861111,33,32,00:52
WYMSHD2,17,2025-02-24,4.076071429,28.5325,42,28,00:41
WYMSHD2,10,2024-11-25,4.074166667,28.51916667,51,41,00:34
WYMSHD2,23,2025-03-31,4.073690476,28.51583333,23,13,01:14
WYMSHD2,11,2024-01-08,4.07,28.49,44,55,00:39
WYMSHD2,20,2025-07-14,4.069920635,28.48944444,31,20,00:55
WYMSHD2,19,2025-05-12,4.065912698,28.46138889,41,31,00:42
WYMSHD2,14,2024-07-15,4.065079365,28.45555556,40,53,00:43
WYMSHD2,12,2025-03-24,4.064920635,28.45444444,42,54,00:41
WYMSHD2,12,2024-08-26,4.064047619,28.44833333,42,41,00:41
WYMSHD2,8,2025-06-09,4.062460317,28.43722222,31,26,00:55
WYMSHD2,22,2025-08-18,4.060595238,28.42416667,28,22,01:01
WYMSHD2,13,2024-01-08,4.059801587,28.41861111,44,47,00:39
WYMSHD2,15,2024-11-04,4.058888889,28.41222222,47,60,00:36
WYMSHD2,11,2024-05-27,4.050396825,28.35277778,49,39,00:35
WYMSHD2,11,2024-08-19,4.048968254,28.34277778,46,26,00:37
WYMSHD2,9,2024-04-22,4.047619048,28.33333333,43,39,00:40
WYMSHD2,8,2025-07-14,4.043690476,28.30583333,29,23,00:59
WYMSHD2,7,2025-08-11,4.042539683,28.29777778,28,27,01:01
WYMSHD2,20,2025-08-11,4.041746032,28.29222222,36,31,00:47
WYMSHD2,10,2024-08-19,4.031587302,28.22111111,51,53,00:33
WYMSHD2,10,2024-04-15,4.030873016,28.21611111,34,30,00:50
WYMSHD2,13,2024-07-15,4.028968254,28.20277778,39,32,00:43
WYMSHD2,21,2025-04-14,4.025357143,28.1775,36,30,00:47
WYMSHD2,21,2025-06-30,4.024404762,28.17083333,31,35,00:55
WYMSHD2,14,2024-09-23,4.024246032,28.16972222,48,44,00:35
WYMSHD2,15,2024-07-01,4.018849206,28.13194444,44,32,00:38
WYMSHD2,16,2024-05-20,4.015753968,28.11027778,42,37,00:40
WYMSHD2,18,2025-09-15,4.015634921,28.10944444,40,31,00:42
WYMSHD2,13,2024-01-01,4.013611111,28.09527778,36,36,00:47
WYMSHD2,8,2024-04-29,4.008769841,28.06138889,31,24,00:54
WYMSHD2,11,2025-02-17,4.00702381,28.04916667,51,53,00:33
WYMSHD2,18,2024-04-15,4.006190476,28.04333333,28,34,01:00
WYMSHD2,22,2025-05-19,4.001190476,28.00833333,28,19,01:00
WYMSHD2,15,2024-07-29,4.000674603,28.00472222,38,34,00:44
WYMSHD2,15,2024-11-11,3.999444444,27.99611111,43,40,00:39
WYMSHD2,12,2024-09-23,3.997460317,27.98222222,42,29,00:40
WYMSHD2,9,2024-07-22,3.996071429,27.9725,38,41,00:44
WYMSHD2,22,2025-09-15,3.986388889,27.90472222,33,35,00:51
WYMSHD2,13,2024-06-17,3.985992063,27.90194444,47,36,00:36
WYMSHD2,19,2025-09-01,3.981507937,27.87055556,43,46,00:39
WYMSHD2,16,2024-07-29,3.979444444,27.85611111,43,38,00:39
WYMSHD2,11,2024-08-12,3.978690476,27.85083333,32,32,00:52
WYMSHD2,20,2024-04-01,3.978214286,27.8475,22,53,01:16
WYMSHD2,13,2025-01-13,3.974444444,27.82111111,40,40,00:42
WYMSHD2,9,2025-05-12,3.97265873,27.80861111,41,34,00:41
WYMSHD2,15,2025-01-06,3.971706349,27.80194444,50,58,00:33
WYMSHD2,19,2024-03-04,3.970992063,27.79694444,33,28,00:51
WYMSHD2,9,2024-12-09,3.969563492,27.78694444,43,38,00:39
WYMSHD2,9,2025-01-27,3.95984127,27.71888889,43,48,00:39
WYMSHD2,8,2025-05-19,3.958611111,27.71027778,27,21,01:02
WYMSHD2,9,2024-10-14,3.955634921,27.68944444,30,30,00:55
WYMSHD2,22,2024-04-08,3.949206349,27.64444444,24,26,01:09
WYMSHD2,17,2024-03-25,3.949166667,27.64416667,41,52,00:40
WYMSHD2,10,2024-06-17,3.948134921,27.63694444,48,44,00:35
WYMSHD2,17,2025-02-03,3.94547619,27.61833333,48,51,00:35
WYMSHD2,18,2024-06-17,3.94547619,27.61833333,42,33,00:39
WYMSHD2,10,2024-05-27,3.944563492,27.61194444,38,22,00:44
WYMSHD2,18,2024-03-25,3.942777778,27.59944444,43,59,00:39
WYMSHD2,17,2025-09-08,3.936865079,27.55805556,43,42,00:38
WYMSHD2,14,2024-01-08,3.936269841,27.55388889,46,44,00:36
WYMSHD2,11,2024-09-23,3.935357143,27.5475,37,30,00:45
WYMSHD2,23,2025-04-28,3.935238095,27.54666667,21,12,01:19
WYMSHD2,8,2025-07-07,3.931507937,27.52055556,28,30,00:59
WYMSHD2,15,2024-08-05,3.931349206,27.51944444,41,41,00:40
WYMSHD2,14,2024-07-29,3.930952381,27.51666667,38,27,00:43
WYMSHD2,14,2024-08-19,3.925674603,27.47972222,41,42,00:40
WYMSHD2,14,2024-07-22,3.923690476,27.46583333,48,62,00:34
WYMSHD2,12,2024-01-08,3.922063492,27.45444444,38,36,00:43
WYMSHD2,18,2025-03-10,3.919801587,27.43861111,46,47,00:36
WYMSHD2,20,2024-04-08,3.919603175,27.43722222,34,40,00:48
WYMSHD2,14,2025-02-03,3.919484127,27.43638889,41,39,00:40
WYMSHD2,10,2024-12-02,3.916984127,27.41888889,38,23,00:43
WYMSHD2,22,2024-05-06,3.915753968,27.41027778,32,28,00:51
WYMSHD2,10,2025-02-17,3.915277778,27.40694444,47,47,00:35
WYMSHD2,18,2025-07-07,3.912936508,27.39055556,36,41,00:46
WYMSHD2,7,2025-06-02,3.907738095,27.35416667,22,18,01:15
WYMSHD2,22,2025-09-22,3.8975,27.2825,28,22,00:58
WYMSHD2,11,2024-10-21,3.890714286,27.235,41,44,00:40
WYMSHD2,21,2025-03-17,3.885793651,27.20055556,38,35,00:43
WYMSHD2,17,2025-06-23,3.881150794,27.16805556,39,30,00:42
WYMSHD2,10,2024-02-26,3.876428571,27.135,36,24,00:45
WYMSHD2,10,2024-02-19,3.86718254,27.07027778,39,36,00:42
WYMSHD2,13,2024-11-04,3.861746032,27.03222222,46,52,00:35
WYMSHD2,16,2024-01-01,3.860555556,27.02388889,38,51,00:43
WYMSHD2,7,2025-04-07,3.858531746,27.00972222,30,33,00:54
WYMSHD2,14,2024-01-22,3.858333333,27.00833333,33,31,00:49
WYMSHD2,7,2025-04-28,3.851269841,26.95888889,24,37,01:07
WYMSHD2,2,2025-04-21,3.848968254,26.94277778,20,11,01:21
WYMSHD2,11,2024-12-09,3.848412698,26.93888889,41,30,00:39
WYMSHD2,20,2025-09-01,3.84765873,26.93361111,42,29,00:38
WYMSHD2,18,2025-02-24,3.840873016,26.88611111,49,47,00:33
WYMSHD2,16,2024-02-19,3.83797619,26.86583333,46,50,00:35
WYMSHD2,22,2025-07-28,3.836309524,26.85416667,31,24,00:52
WYMSHD2,17,2024-05-06,3.83484127,26.84388889,36,39,00:45
WYMSHD2,12,2025-02-03,3.833452381,26.83416667,39,37,00:41
WYMSHD2,19,2025-03-17,3.833412698,26.83388889,32,30,00:50
WYMSHD2,12,2024-09-16,3.832857143,26.83,33,30,00:49
WYMSHD2,11,2024-02-19,3.831309524,26.81916667,35,35,00:46
WYMSHD2,16,2025-02-03,3.828769841,26.80138889,41,36,00:39
WYMSHD2,21,2025-08-11,3.82797619,26.79583333,36,27,00:45
WYMSHD2,16,2025-02-10,3.826388889,26.78472222,50,42,00:32
WYMSHD2,19,2025-06-23,3.82515873,26.77611111,41,33,00:39
WYMSHD2,19,2025-01-20,3.821706349,26.75194444,34,33,00:47
WYMSHD2,21,2025-07-28,3.821111111,26.74777778,31,28,00:52
WYMSHD2,20,2025-03-24,3.819603175,26.73722222,46,48,00:35
WYMSHD2,12,2024-07-29,3.819087302,26.73361111,42,41,00:38
WYMSHD2,19,2025-07-07,3.815079365,26.70555556,28,33,00:57
WYMSHD2,10,2025-03-24,3.814007937,26.69805556,33,39,00:49
WYMSHD2,23,2025-06-09,3.812460317,26.68722222,25,22,01:04
WYMSHD2,7,2025-04-14,3.811785714,26.6825,31,35,00:52
WYMSHD2,10,2024-09-23,3.811309524,26.67916667,51,47,00:31
WYMSHD2,20,2025-03-10,3.811309524,26.67916667,35,29,00:46
WYMSHD2,22,2025-04-07,3.809603175,26.66722222,30,27,00:53
WYMSHD2,8,2025-09-01,3.809444444,26.66611111,30,21,00:53
WYMSHD2,15,2024-10-14,3.807698413,26.65388889,42,45,00:38
WYMSHD2,14,2024-08-12,3.8075,26.6525,46,51,00:35
WYMSHD2,20,2025-04-07,3.806468254,26.64527778,47,42,00:34
WYMSHD2,15,2024-01-15,3.804484127,26.63138889,31,26,00:52
WYMSHD2,16,2024-02-12,3.802777778,26.61944444,31,40,00:52
WYMSHD2,13,2024-09-09,3.801071429,26.6075,46,45,00:35
WYMSHD2,17,2024-05-13,3.795436508,26.56805556,36,28,00:44
WYMSHD2,20,2025-03-17,3.79265873,26.54861111,39,44,00:41
WYMSHD2,9,2024-11-25,3.791746032,26.54222222,49,55,00:33
WYMSHD2,22,2025-07-14,3.791626984,26.54138889,33,31,00:48
WYMSHD2,14,2024-01-01,3.786904762,26.50833333,43,50,00:37
WYMSHD2,15,2025-02-17,3.785753968,26.50027778,48,51,00:33
WYMSHD2,9,2024-09-23,3.785277778,26.49694444,37,32,00:43
WYMSHD2,17,2024-04-22,3.776309524,26.43416667,40,37,00:40
WYMSHD2,21,2025-07-07,3.776309524,26.43416667,34,39,00:47
WYMSHD2,18,2024-02-26,3.774404762,26.42083333,35,21,00:45
WYMSHD2,20,2024-04-29,3.773571429,26.415,36,43,00:44
WYMSHD2,13,2024-01-22,3.764880952,26.35416667,38,41,00:42
WYMSHD2,12,2024-11-04,3.763611111,26.34527778,37,31,00:43
WYMSHD2,21,2025-07-14,3.755912698,26.29138889,23,23,01:09
WYMSHD2,19,2025-08-25,3.754285714,26.28,34,50,00:46
WYMSHD2,9,2024-05-27,3.754166667,26.27916667,48,39,00:33
WYMSHD2,8,2025-04-14,3.751349206,26.25944444,36,36,00:44
WYMSHD2,11,2024-07-08,3.750952381,26.25666667,41,52,00:38
WYMSHD2,18,2025-01-20,3.750833333,26.25583333,40,32,00:39
WYMSHD2,17,2024-05-20,3.749920635,26.24944444,34,43,00:46
WYMSHD2,9,2025-06-30,3.747380952,26.23166667,33,29,00:48
WYMSHD2,18,2024-05-13,3.745873016,26.22111111,32,29,00:49
WYMSHD2,15,2024-07-22,3.745555556,26.21888889,41,43,00:38
WYMSHD2,14,2024-02-12,3.738134921,26.16694444,34,49,00:46
WYMSHD2,22,2024-09-02,3.731428571,26.12,28,17,00:56
WYMSHD2,15,2024-12-02,3.726865079,26.08805556,38,40,00:41
WYMSHD2,10,2025-01-20,3.724206349,26.06944444,30,24,00:52
WYMSHD2,13,2024-08-26,3.723214286,26.0625,34,35,00:46
WYMSHD2,17,2024-08-12,3.722380952,26.05666667,40,39,00:39
WYMSHD2,22,2025-06-30,3.721944444,26.05361111,27,28,00:58
WYMSHD2,22,2024-07-29,3.717261905,26.02083333,19,17,01:22
WYMSHD2,19,2025-03-10,3.716904762,26.01833333,39,25,00:40
WYMSHD2,12,2024-08-05,3.713888889,25.99722222,46,50,00:34
WYMSHD2,12,2025-02-10,3.712103175,25.98472222,54,62,00:29
WYMSHD2,17,2025-02-10,3.710952381,25.97666667,44,39,00:35
WYMSHD2,20,2024-03-04,3.710555556,25.97388889,27,22,00:58
WYMSHD2,19,2024-12-23,3.709365079,25.96555556,29,34,00:54
WYMSHD2,15,2024-07-15,3.707261905,25.95083333,31,40,00:50
WYMSHD2,6,2025-05-26,3.706746032,25.94722222,21,25,01:14
WYMSHD2,21,2025-05-19,3.706111111,25.94277778,30,23,00:52
WYMSHD2,18,2025-09-22,3.705357143,25.9375,31,24,00:50
WYMSHD2,8,2025-04-21,3.705238095,25.93666667,33,32,00:47
WYMSHD2,18,2025-09-01,3.704007937,25.92805556,32,28,00:49
WYMSHD2,16,2024-12-09,3.701904762,25.91333333,41,39,00:38
WYMSHD2,15,2024-06-03,3.700992063,25.90694444,35,26,00:44
WYMSHD2,22,2025-09-01,3.694047619,25.85833333,25,15,01:02
WYMSHD2,12,2024-01-29,3.6925,25.8475,36,35,00:43
WYMSHD2,16,2024-03-18,3.682301587,25.77611111,40,29,00:39
WYMSHD2,13,2024-11-11,3.681944444,25.77361111,36,43,00:43
WYMSHD2,11,2024-06-24,3.679880952,25.75916667,28,25,00:55
WYMSHD2,9,2025-05-05,3.670992063,25.69694444,39,44,00:40
WYMSHD2,21,2024-05-06,3.67031746,25.69222222,40,43,00:39
WYMSHD2,17,2024-07-29,3.670079365,25.69055556,30,23,00:51
WYMSHD2,17,2025-04-14,3.669246032,25.68472222,38,26,00:41
WYMSHD2,21,2025-06-23,3.668095238,25.67666667,35,24,00:44
WYMSHD2,19,2025-04-07,3.666984127,25.66888889,42,45,00:37
WYMSHD2,16,2024-07-01,3.663928571,25.6475,43,65,00:36
WYMSHD2,23,2025-03-24,3.663809524,25.64666667,20,19,01:17
WYMSHD2,8,2024-05-06,3.663730159,25.64611111,39,45,00:39
WYMSHD2,13,2024-10-07,3.658968254,25.61277778,42,46,00:37
WYMSHD2,12,2025-02-17,3.658650794,25.61055556,42,36,00:37
WYMSHD2,15,2024-08-19,3.655198413,25.58638889,39,27,00:39
WYMSHD2,21,2025-09-15,3.65218254,25.56527778,31,33,00:49
WYMSHD2,23,2025-05-26,3.651269841,25.55888889,25,27,01:01
WYMSHD2,22,2024-04-01,3.648849206,25.54194444,26,28,00:59
WYMSHD2,20,2024-07-29,3.641626984,25.49138889,27,37,00:57
WYMSHD2,22,2025-05-05,3.641190476,25.48833333,28,28,00:55
WYMSHD2,10,2024-06-24,3.641031746,25.48722222,29,23,00:53
WYMSHD2,21,2024-09-02,3.638531746,25.46972222,25,26,01:01
WYMSHD2,14,2024-01-29,3.636468254,25.45527778,29,32,00:53
WYMSHD2,13,2024-02-12,3.63515873,25.44611111,39,34,00:39
WYMSHD2,18,2025-05-19,3.634166667,25.43916667,33,39,00:46
WYMSHD2,20,2025-09-15,3.631071429,25.4175,35,32,00:44
WYMSHD2,13,2024-01-29,3.630277778,25.41194444,31,32,00:49
WYMSHD2,12,2024-02-05,3.62781746,25.39472222,37,43,00:41
WYMSHD2,20,2024-05-06,3.62781746,25.39472222,34,50,00:45
WYMSHD2,8,2024-04-01,3.620912698,25.34638889,36,34,00:42
WYMSHD2,12,2024-09-09,3.619880952,25.33916667,44,55,00:35
WYMSHD2,14,2024-01-15,3.618928571,25.3325,34,37,00:45
WYMSHD2,9,2024-06-17,3.618134921,25.32694444,41,39,00:37
WYMSHD2,18,2024-05-06,3.613769841,25.29638889,37,34,00:41
WYMSHD2,19,2024-05-13,3.611230159,25.27861111,33,36,00:46
WYMSHD2,9,2024-02-19,3.609563492,25.26694444,41,44,00:37
WYMSHD2,18,2024-07-29,3.609484127,25.26638889,36,35,00:42
WYMSHD2,18,2025-08-25,3.607142857,25.25,28,35,00:54
WYMSHD2,17,2024-06-17,3.605,25.235,39,39,00:39
WYMSHD2,22,2024-03-11,3.603333333,25.22333333,28,22,00:54
WYMSHD2,15,2024-12-16,3.600238095,25.20166667,36,35,00:42
WYMSHD2,20,2024-06-24,3.599960317,25.19972222,35,27,00:43
WYMSHD2,8,2024-06-24,3.59297619,25.15083333,25,53,01:00
WYMSHD2,10,2024-01-08,3.592222222,25.14555556,30,30,00:50
WYMSHD2,20,2024-03-25,3.591587302,25.14111111,30,40,00:50
WYMSHD2,7,2025-06-23,3.591190476,25.13833333,26,23,00:58
WYMSHD2,21,2025-09-01,3.589166667,25.12416667,29,23,00:52
WYMSHD2,18,2025-01-27,3.584642857,25.0925,37,34,00:41
WYMSHD2,0,2025-05-05,3.580555556,25.06388889,22,16,01:08
WYMSHD2,12,2024-12-09,3.58015873,25.06111111,39,42,00:39
WYMSHD2,20,2024-07-01,3.578214286,25.0475,27,34,00:56
WYMSHD2,11,2024-10-14,3.576984127,25.03888889,32,39,00:47
WYMSHD2,20,2025-07-07,3.576865079,25.03805556,29,27,00:52
WYMSHD2,11,2025-03-24,3.576071429,25.0325,32,42,00:47
WYMSHD2,19,2025-09-15,3.575396825,25.02777778,35,33,00:43
WYMSHD2,10,2025-02-10,3.5675,24.9725,38,43,00:39
WYMSHD2,7,2025-07-28,3.564246032,24.94972222,24,19,01:02
WYMSHD2,21,2025-08-25,3.564126984,24.94888889,26,18,00:58
WYMSHD2,14,2024-08-26,3.556190476,24.89333333,30,22,00:50
WYMSHD2,23,2025-08-04,3.553492063,24.87444444,24,17,01:02
WYMSHD2,12,2024-06-10,3.549484127,24.84638889,49,55,00:30
